ip,date,method,url,status,size,referrer,user_agent
66.119.206.24,14/Apr/2003:23:49:44,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
81.68.16.210,15/Apr/2003:00:31:47,GET,/favicon.ico,404,270,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
128.193.247.18,15/Apr/2003:00:33:52,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3) Gecko/20030312
66.108.26.30,15/Apr/2003:00:35:44,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
204.4.130.140,15/Apr/2003:01:19:09,GET,/favicon.ico,404,270,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0; H010818; CPT-IE401SP1)
211.26.132.235,15/Apr/2003:01:45:51,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
146.50.174.184,15/Apr/2003:02:13:34,GET,/random/audio/Madonna%20-%20What%20The%20Fuck.smi,404,311,-,Windows-Media-Player/9.00.00.2980
146.50.174.184,15/Apr/2003:02:14:05,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90)
24.31.64.210,15/Apr/2003:02:16:43,GET,/favicon.ico,404,270,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.0.1) Gecko/20020823 Netscape/7.0
195.249.172.62,15/Apr/2003:02:20:20,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
195.249.172.62,15/Apr/2003:02:20:24,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
80.232.178.50,15/Apr/2003:02:21:16,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
218.229.5.62,15/Apr/2003:03:11:20,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
138.88.143.67,15/Apr/2003:03:17:37,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
131.107.137.47,15/Apr/2003:03:44:07,GET,/archive/2002/09/16/www.theminister.net/centralblog/2002_09_01_centralblog_archive.html,404,357,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)
131.107.137.47,15/Apr/2003:03:44:35,GET,/archive/2002/06/04/www.destinyland.blogspot.com/2002_06_02_destinyland_archive.html/,404,355,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)
198.142.162.13,15/Apr/2003:03:47:47,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)
198.142.162.13,15/Apr/2003:03:47:48,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)
217.237.36.200,15/Apr/2003:04:01:11,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; de-DE; rv:1.3a) Gecko/20021207 Phoenix/0.5
80.116.242.41,15/Apr/2003:04:27:21,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-GB; rv:1.0.1) Gecko/20020823 Netscape/7.0
80.221.237.253,15/Apr/2003:04:38:01,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
203.59.214.213,15/Apr/2003:04:53:50,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20021120 Netscape/7.01
172.159.182.104,15/Apr/2003:05:01:35,GET,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=3124&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
172.159.182.104,15/Apr/2003:05:01:39,GET,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=3124&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
172.159.182.104,15/Apr/2003:05:02:03,GET,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=3124&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
172.159.182.104,15/Apr/2003:05:02:04,GET,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=3124&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
219.57.110.52,15/Apr/2003:05:12:00,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
80.28.248.34,15/Apr/2003:05:16:47,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705)
217.236.57.114,15/Apr/2003:05:32:57,GET,/favicon.ico,404,270,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE; rv:1.0.2) Gecko/20021120 Netscape/7.01
80.195.32.201,15/Apr/2003:05:36:12,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
193.1.229.2,15/Apr/2003:05:49:54,GET,/favicon.ico,404,270,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.4a) Gecko/20030324 Phoenix/0.5
148.100.210.242,15/Apr/2003:06:01:32,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
62.43.8.61,15/Apr/2003:06:01:50,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0; Hotbar 4.2.8.0)
24.160.147.233,15/Apr/2003:06:12:59,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
131.183.76.161,15/Apr/2003:06:13:42,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
203.213.84.47,15/Apr/2003:06:31:53,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20021120 Netscape/7.01
168.16.207.218,15/Apr/2003:06:48:24,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
129.173.2.134,15/Apr/2003:06:57:51,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3;) Gecko/20030312
219.116.84.153,15/Apr/2003:07:01:39,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; .NET CLR 1.0.3705)
219.110.121.132,15/Apr/2003:07:12:35,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
208.27.202.123,15/Apr/2003:07:14:09,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
62.101.234.217,15/Apr/2003:07:28:34,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
210.160.204.146,15/Apr/2003:07:28:58,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; ja-JP; rv:1.0.2) Gecko/20030208 Netscape/7.02
66.108.69.114,15/Apr/2003:07:48:57,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
216.215.148.146,15/Apr/2003:07:50:16,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
209.148.100.221,15/Apr/2003:08:01:26,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.1) Gecko/20020823 Netscape/7.0
204.101.196.18,15/Apr/2003:08:16:09,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.4a) Gecko/20030319 Phoenix/0.5
80.3.64.5,15/Apr/2003:08:23:28,GET,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=2614&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
80.3.64.5,15/Apr/2003:08:23:28,GET,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=2614&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
64.51.182.141,15/Apr/2003:08:23:54,GET,/archive/2003/04/03/http://www.waxy.org/,404,298,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:23:54,GET,/archive/2003/04/03/http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,404,331,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:23:59,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/bizarre/index.shtml,404,329,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:23:59,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/community/index.shtml,404,331,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:23:59,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/culture/index.shtml,404,329,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:23:59,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/events/index.shtml,404,328,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:00,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/games/index.shtml,404,327,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:00,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/humor/index.shtml,404,327,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:01,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/idea/index.shtml,404,326,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:01,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/image/index.shtml,404,327,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:01,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/media/index.shtml,404,327,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/meme/index.shtml,404,326,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/music/index.shtml,404,327,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/nostalgia/index.shtml,404,331,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/personal/index.shtml,404,330,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/piracy/index.shtml,404,328,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/politics/index.shtml,404,330,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/programming/index.shtml,404,333,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:02,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/project/index.shtml,404,329,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/rant/index.shtml,404,326,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/searching/index.shtml,404,331,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/software/index.shtml,404,330,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/technology/index.shtml,404,332,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/usenet/index.shtml,404,328,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/cat/video/index.shtml,404,327,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2003/04/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2003/03/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2003/02/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2003/01/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/12/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/11/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/10/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/09/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:03,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/08/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:04,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/07/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:04,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/06/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:04,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/05/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:04,GET,/archive/2003/04/03/http://www.waxy.org/archive/2002/04/index.shtml,404,325,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
64.51.182.141,15/Apr/2003:08:24:04,GET,/archive/2003/04/03/aim:goim?screenname=waxpancake,404,286,http://www.waxy.org/archive/2003/04/03/typo_pop.shtml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
65.125.46.101,15/Apr/2003:08:43:31,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
207.114.135.101,15/Apr/2003:08:44:36,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.0.2) Gecko/20021120 Netscape/7.01
205.201.7.64,15/Apr/2003:09:02:12,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
209.195.119.101,15/Apr/2003:09:03:30,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win 9x 4.90; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
213.128.199.243,15/Apr/2003:09:07:39,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; NetCaptor 7.1.0)
203.194.39.140,15/Apr/2003:09:19:08,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
144.198.33.71,15/Apr/2003:09:29:50,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; WinNT4.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
68.164.235.227,15/Apr/2003:09:35:38,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
192.91.75.29,15/Apr/2003:09:38:06,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20021120 Netscape/7.01
217.65.0.252,15/Apr/2003:09:46:24,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; WinNT4.0; es-ES; rv:1.0.1) Gecko/20020823 Netscape/7.0
130.245.234.117,15/Apr/2003:09:47:43,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
149.79.204.194,15/Apr/2003:09:58:12,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; WinNT4.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
192.231.71.2,15/Apr/2003:09:58:31,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.4a) Gecko/20030411 Phoenix/0.5+
61.24.21.173,15/Apr/2003:10:20:45,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win 9x 4.90; ja-JP; rv:1.0.1) Gecko/20020823 Netscape/7.0
68.100.207.40,15/Apr/2003:10:50:08,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.2.1; MultiZilla v1.1.32 final) Gecko/20021130
129.173.2.134,15/Apr/2003:10:51:25,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3;) Gecko/20030312
24.201.66.212,15/Apr/2003:11:12:41,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
209.116.184.132,15/Apr/2003:11:17:40,GET,/favicon.ico,404,270,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; T312461; YComp 5.0.0.0; .NET CLR 1.0.3705)
209.227.119.199,15/Apr/2003:11:35:04,GET,/favicon.ico,404,270,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)
67.9.50.2,15/Apr/2003:11:35:28,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
81.97.34.159,15/Apr/2003:11:42:06,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
198.3.128.3,15/Apr/2003:11:49:49,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
65.199.160.34,15/Apr/2003:12:08:33,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
140.107.97.50,15/Apr/2003:12:12:11,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
140.107.97.50,15/Apr/2003:12:12:40,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
160.94.245.140,15/Apr/2003:12:25:50,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.0.1) Gecko/20020823 Netscape/7.0
195.13.232.24,15/Apr/2003:12:26:39,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
66.119.34.39,15/Apr/2003:12:32:10,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE; rv:1.0.1) Gecko/20020823 Netscape/7.0
80.58.15.107,15/Apr/2003:12:35:16,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; es-AR; rv:1.3a) Gecko/20021207 Phoenix/0.5
204.49.91.14,15/Apr/2003:12:38:35,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
208.27.202.126,15/Apr/2003:13:22:21,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.0.1) Gecko/20020823 Netscape/7.0
64.95.14.58,15/Apr/2003:13:40:13,GET,/favicon.ico,404,270,-,Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)
64.95.14.58,15/Apr/2003:13:48:57,GET,/favicon.ico,404,270,-,Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)
65.217.168.1,15/Apr/2003:13:52:20,GET,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=2614&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)
65.217.168.1,15/Apr/2003:13:52:21,GET,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=2614&STRMVER=4&CAPREQ=0,404,290,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)
24.203.229.16,15/Apr/2003:13:56:04,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
65.95.239.97,15/Apr/2003:14:18:46,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.0.1) Gecko/20020823 Netscape/7.0
68.54.249.19,15/Apr/2003:14:22:45,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)
66.8.210.107,15/Apr/2003:14:31:21,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.0.2) Gecko/20030208 Netscape/7.02
62.255.64.7,15/Apr/2003:14:37:42,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
209.99.230.83,15/Apr/2003:14:40:53,GET,/archive/2003/04/03/favicon.ico,404,301,-,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt; Hotbar 4.2.8.0)
209.99.230.83,15/Apr/2003:14:40:54,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt; Hotbar 4.2.8.0)
66.46.250.226,15/Apr/2003:15:31:21,GET,/favicon.ico,404,282,-,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0; (R1 1.3))
141.153.165.207,15/Apr/2003:15:41:49,GET,/favicon.ico,404,282,-,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.3a) Gecko/20021207 Phoenix/0.5
